ort,plz,landkreis,bundesland,lat,lon
Bielefeld,33689,,Nordrhein-Westfalen,52.0191005,8.531007
Bielefeld,33699,,Nordrhein-Westfalen,52.0191005,8.531007
Bielefeld,33719,,Nordrhein-Westfalen,52.0191005,8.531007
Bielefeld,33729,,Nordrhein-Westfalen,52.0191005,8.531007
Bielefeld,33739,,Nordrhein-Westfalen,52.0191005,8.531007
Biendorf,18230,Landkreis Rostock,Mecklenburg-Vorpommern,54.0759513,11.7010591
Bienenbüttel,29553,Landkreis Uelzen,Niedersachsen,53.1405534,10.4904348
Bienstädt,99100,Landkreis Gotha,Thüringen,51.0179272,10.8482585
Biersdorf am See,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.0160955,6.4519513
Biesdorf,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.8854623,6.3056028
Biesenthal,16359,Landkreis Barnim,Brandenburg,52.7664978,13.6289589
Biessenhofen,87640,Landkreis Ostallgäu,Bayern,47.828134,10.6412581
Bietigheim,76467,Landkreis Rastatt,Baden-Württemberg,48.9126152,8.2539859
Bietigheim-Bissingen,74321,Landkreis Ludwigsburg,Baden-Württemberg,48.9493243,9.1364229
Bilkheim,56414,Westerwaldkreis,Rheinland-Pfalz,50.4970561,7.9481036
Billerbeck,48727,Kreis Coesfeld,Nordrhein-Westfalen,51.9773625,7.290923
Billigheim,74842,Neckar-Odenwald-Kreis,Baden-Württemberg,49.3486,9.25389
Billigheim-Ingenheim,76831,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.1367,8.09056
Bilsen,25485,Kreis Pinneberg,Schleswig-Holstein,53.7679835,9.8782502
Bilshausen,37434,Landkreis Göttingen,Niedersachsen,51.6304115,10.1557522
Bimöhlen,24576,Kreis Segeberg,Schleswig-Holstein,53.9366307,9.9533923
Binau,74862,Neckar-Odenwald-Kreis,Baden-Württemberg,49.3681375,9.0583418
Bindlach,95463,Landkreis Bayreuth,Bayern,49.9819529,11.6134138
Bingen,72511,Landkreis Sigmaringen,Baden-Württemberg,48.1105902,9.2743638
Bingen am Rhein,55411,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.9675456,7.8944
Binnen,31619,Landkreis Nienburg/Weser,Niedersachsen,52.6185181,9.1347207
Binningen,56754,Landkreis Cochem-Zell,Rheinland-Pfalz,50.2060746,7.244956
Binsfeld,54518,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz,49.9637377,6.7055682
Binswangen,86637,Landkreis Dillingen an der Donau,Bayern,48.5581296,10.6448177
Binz,18609,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.4010291,13.6076477
Binzen,79589,Landkreis Lörrach,Baden-Württemberg,47.6312281,7.6243455
Bippen,49626,Landkreis Osnabrück,Niedersachsen,52.5820933,7.7398896
Birenbach,73102,Landkreis Göppingen,Baden-Württemberg,48.7491387,9.6609218
Birgel,54587,Landkreis Vulkaneifel,Rheinland-Pfalz,50.3208291,6.6224882
Birgland,92262,Landkreis Amberg-Sulzbach,Bayern,49.436214449999994,11.608631007076795
Birkenau,69488,Kreis Bergstraße,Hessen,49.5638,8.7264
Birkenbeul,57589,Landkreis Altenkirchen,Rheinland-Pfalz,50.7390239,7.6222523
Birkenfeld,75217,Enzkreis,Baden-Württemberg,48.8692609,8.6344824
Birkenfeld,97834,Landkreis Main-Spessart,Bayern,49.8590113,9.6947567
Birkenfeld,55765,Landkreis Birkenfeld,Rheinland-Pfalz,49.6488236,7.1647477
Birkenfelde,37318,Landkreis Eichsfeld,Thüringen,51.3524446,10.0143421
Birkenheide,67134,Rhein-Pfalz-Kreis,Rheinland-Pfalz,49.4817388,8.2641143
Birken-Honigsessen,57587,Landkreis Altenkirchen,Rheinland-Pfalz,50.8169213,7.7408712
Birkenhördt,76889,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.1151354,7.9324802
Birkenwerder,16547,Landkreis Oberhavel,Brandenburg,52.6884408,13.2831336
Birkheim,56291,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,50.116839,7.622304
Birkweiler,76831,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.2048302,8.037022
Birlenbach,65626,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.3577402,8.002823
Birnbach,57612,Landkreis Altenkirchen,Rheinland-Pfalz,50.7036756,7.5886863
Birresborn,54574,Landkreis Vulkaneifel,Rheinland-Pfalz,50.1752564,6.6251052
Birstein,63633,Main-Kinzig-Kreis,Hessen,50.3923,9.30438
Birtlingen,54634,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.9459799,6.4829579
Birx,98634,Landkreis Schmalkalden-Meiningen,Thüringen,50.5293982,10.0470005
Bischberg,96120,Landkreis Bamberg,Bayern,49.9030614,10.8087307
Bischbrunn,97836,Landkreis Main-Spessart,Bayern,49.8702222,9.488883
Bischbrunn,97852,Landkreis Main-Spessart,Bayern,49.8702222,9.488883
Bischheim,67294,Donnersbergkreis,Rheinland-Pfalz,49.67,8.0325
Bischoffen,35649,Lahn-Dill-Kreis,Hessen,50.7074729,8.4476626
Bischofrod,98553,Landkreis Hildburghausen,Thüringen,50.5379404,10.6629132
Bischofroda,99826,Wartburgkreis,Thüringen,51.0555363,10.3650267
Bischofsgrün,95493,Landkreis Bayreuth,Bayern,50.0525984,11.7961871
Bischofsheim,65474,Kreis Groß-Gerau,Hessen,49.989925,8.3548176
Bischofsheim i.d.Rhön,97653,Landkreis Rhön-Grabfeld,Bayern,50.4011137,10.0075314
Bischofsmais,94253,Landkreis Regen,Bayern,48.9186153,13.080915
Bischofswerda,01877,Landkreis Bautzen,Sachsen,51.1277815,14.1795516
Bischofswiesen,83483,Landkreis Berchtesgadener Land,Bayern,47.6510751,12.9628255
Bischweier,76476,Landkreis Rastatt,Baden-Württemberg,48.8386718,8.2843093
Bisingen,72406,Zollernalbkreis,Baden-Württemberg,48.3120203,8.9163672
Bismark (Altmark),39628,Landkreis Stendal,Sachsen-Anhalt,52.6611978,11.5546495
Bismark (Altmark),39629,Landkreis Stendal,Sachsen-Anhalt,52.6611978,11.5546495
Bispingen,29646,Landkreis Heidekreis,Niedersachsen,53.0823032,9.996472
Bissee,24582,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.1897451,10.1106824
Bissendorf,49143,Landkreis Osnabrück,Niedersachsen,52.2350044,8.1702128
Bissersheim,67281,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.5361103,8.203148
Bissingen,86657,Landkreis Dillingen an der Donau,Bayern,48.7177493,10.6158383
Bissingen an der Teck,73266,Landkreis Esslingen,Baden-Württemberg,48.6021355,9.4919456
Bisterschied,67806,Donnersbergkreis,Rheinland-Pfalz,49.6446096,7.7494938
Bitburg,54634,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.9732762,6.524947
Bitterfeld-Wolfen,06749,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.6425032,12.3076334
Bitterfeld-Wolfen,06766,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.6425032,12.3076334
Bitterfeld-Wolfen,06803,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.6425032,12.3076334
Bitterfeld-Wolfen,06808,Landkreis Anhalt-Bitterfeld,Sachsen-Anhalt,51.6425032,12.3076334
Bitz,72475,Zollernalbkreis,Baden-Württemberg,48.2420505,9.0905189
Bitzen,57539,Landkreis Altenkirchen,Rheinland-Pfalz,50.7938157,7.6898047
Blaibach,93476,Landkreis Cham,Bayern,49.1660042,12.811389
Blaichach,87544,Landkreis Oberallgäu,Bayern,47.5368625,10.2504158
Blankenbach,63825,Landkreis Aschaffenburg,Bayern,50.0632879,9.2333388
Blankenberg,19412,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.7694035,11.7153253
Blankenburg,06502,Landkreis Harz,Sachsen-Anhalt,51.7902676,10.9551991
Blankenburg,38889,Landkreis Harz,Sachsen-Anhalt,51.7902676,10.9551991
Blankenburg,38895,Landkreis Harz,Sachsen-Anhalt,51.7902676,10.9551991
Blankenburg,99955,Unstrut-Hainich-Kreis,Thüringen,51.2031236,10.7476184
Blankenfelde-Mahlow,15827,Landkreis Teltow-Fläming,Brandenburg,52.3479238,13.4119554
Blankenfelde-Mahlow,15831,Landkreis Teltow-Fläming,Brandenburg,52.3479238,13.4119554
Blankenhagen,18182,Landkreis Rostock,Mecklenburg-Vorpommern,54.1707198,12.3416938
Blankenhain,99444,Landkreis Weimarer Land,Thüringen,50.8604751,11.3418229
Blankenheim,53945,Kreis Euskirchen,Nordrhein-Westfalen,50.4367928,6.6507388
Blankenheim,06528,Landkreis Mansfeld-Südharz,Sachsen-Anhalt,51.5073344,11.4288912
Blankenhof,17039,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.577206,13.1306205
Blankenrath,56865,Landkreis Cochem-Zell,Rheinland-Pfalz,50.0383691,7.3031387
Blankensee,17322,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.5107781,14.3110187
Blankensee,17237,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.4042902,13.2685526
Blaubach,66869,Landkreis Kusel,Rheinland-Pfalz,49.5567522,7.3968785
Blaubeuren,89143,Alb-Donau-Kreis,Baden-Württemberg,48.4121233,9.7847091
Blaufelden,74572,Landkreis Schwäbisch Hall,Baden-Württemberg,49.2970043,9.9737329
Blaustein,89134,Alb-Donau-Kreis,Baden-Württemberg,48.4159247,9.9187625
Bleckede,19273,Landkreis Lüneburg,Niedersachsen,53.287562,10.731247
Bleckede,21354,Landkreis Lüneburg,Niedersachsen,53.287562,10.731247
Bleckhausen,54570,Landkreis Vulkaneifel,Rheinland-Pfalz,50.1256419,6.7770284
Bleialf,54608,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.2393713,6.2873665
Bleicherode,99752,Landkreis Nordhausen,Thüringen,51.4400566,10.5727462
Blekendorf,24327,Kreis Plön,Schleswig-Holstein,54.2767949,10.6514939
Blender,27337,Landkreis Verden,Niedersachsen,52.9260431,9.1349312
Blesewitz,17392,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.8261942,13.6165675
Bleyen-Genschmar,15328,Landkreis Märkisch-Oderland,Brandenburg,52.6130522,14.5442925
Bliedersdorf,21640,Landkreis Stade,Niedersachsen,53.4809134,9.572009
Bliesdorf,16269,Landkreis Märkisch-Oderland,Brandenburg,52.6932095,14.1588719
Blieskastel,66440,Saarpfalz-Kreis,Saarland,49.2370918,7.2599036
Bliestorf,23847,Kreis Herzogtum Lauenburg,Schleswig-Holstein,53.7667,10.6
Blievenstorf,19306,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.3619078,11.6608603
Blindheim,89434,Landkreis Dillingen an der Donau,Bayern,48.631766,10.6185962
Blomberg,32825,Kreis Lippe,Nordrhein-Westfalen,51.9434473,9.0967908
Blomberg,26487,Landkreis Wittmund,Niedersachsen,53.5776116,7.5597035
Blomesche Wildnis,25348,Kreis Steinburg,Schleswig-Holstein,53.8056131,9.4506092
Blowatz,23974,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,53.9890827,11.5350974
Blumberg,78176,Schwarzwald-Baar-Kreis,Baden-Württemberg,47.8401424,8.534081
Blumenholz,17237,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.4131905,13.1223041
Blumenthal,24241,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.2263979,10.0019426
Blunk,23813,Kreis Segeberg,Schleswig-Holstein,54.0102315,10.3121951
Bobeck,07646,Saale-Holzland-Kreis,Thüringen,50.903558,11.7939974
Bobenheim am Berg,67273,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.5242,8.15111
Bobenheim-Roxheim,67240,Rhein-Pfalz-Kreis,Rheinland-Pfalz,49.5836185,8.3615328
Bobenthal,76891,Landkreis Südwestpfalz,Rheinland-Pfalz,49.0638606,7.8562201
Böbing,82389,Landkreis Weilheim-Schongau,Bayern,47.7554375,10.9879176
Bobingen,86399,Landkreis Augsburg,Bayern,48.2687941,10.8337852
Böbingen,67482,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.2842095,8.2372211
Böbingen an der Rems,73560,Ostalbkreis,Baden-Württemberg,48.8184196,9.9225457
Bobitz,23966,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,53.8046821,11.3610822
Bobitz,23996,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,53.8046821,11.3610822
Böblingen,71032,Landkreis Böblingen,Baden-Württemberg,48.684969,9.0113444
Böblingen,71034,Landkreis Böblingen,Baden-Württemberg,48.684969,9.0113444
Böbrach,94255,Landkreis Regen,Bayern,49.0561571,13.0363805
Bobritzsch-Hilbersdorf,09627,Landkreis Mittelsachsen,Sachsen,50.8934243,13.444710710424854
Bobzin,19230,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.4794503,11.1475331
Böchingen,76833,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.2373251,8.0914033
Bocholt,46395,Kreis Borken,Nordrhein-Westfalen,51.8382715,6.6148669
Bocholt,46397,Kreis Borken,Nordrhein-Westfalen,51.8382715,6.6148669
Bocholt,46399,Kreis Borken,Nordrhein-Westfalen,51.8382715,6.6148669
Bochum,44787,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44789,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44791,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44793,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44795,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44797,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44799,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44801,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44803,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44805,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44807,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44809,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44866,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44867,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44869,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44879,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44892,,Nordrhein-Westfalen,51.4818111,7.2196635
Bochum,44894,,Nordrhein-Westfalen,51.4818111,7.2196635
Bocka,07589,Landkreis Greiz,Thüringen,50.8164403,11.9676769
Bockau,08324,Erzgebirgskreis,Sachsen,50.5418986,12.686315
Bockenau,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.8368589,7.6792966
Bockenem,31167,Landkreis Hildesheim,Niedersachsen,52.0111484,10.1331159
Bockenheim an der Weinstraße,67278,Landkreis Bad Dürkheim,Rheinland-Pfalz,49.6064,8.18194
Bockhorn,85461,Landkreis Erding,Bayern,48.3136408,11.98632
Bockhorn,26345,Landkreis Friesland,Niedersachsen,53.3916452,8.0161221
Bockhorst,26897,Landkreis Emsland,Niedersachsen,53.0351865,7.5767856
Bodelshausen,72411,Landkreis Tübingen,Baden-Württemberg,48.3939085,8.9722782
Bodelwitz,07381,Saale-Orla-Kreis,Thüringen,50.6863648,11.6230817
Boden,56412,Westerwaldkreis,Rheinland-Pfalz,50.4721829,7.8558961
Bodenbach,53539,Landkreis Vulkaneifel,Rheinland-Pfalz,50.3114741,6.8481486
Bodenfelde,37194,Landkreis Northeim,Niedersachsen,51.6386902,9.5591773
Bodenheim,55294,Landkreis Mainz-Bingen,Rheinland-Pfalz,49.9296093,8.3083998
Bodenkirchen,84155,Landkreis Landshut,Bayern,48.3833,12.3833
Bodenmais,94249,Landkreis Regen,Bayern,49.0668258,13.0996367
Bodenrode-Westhausen,37308,Landkreis Eichsfeld,Thüringen,51.3971921,10.2113885
Bodensee,37434,Landkreis Göttingen,Niedersachsen,51.603949,10.13364
Bodenwerder,37619,Landkreis Holzminden,Niedersachsen,51.9752481,9.5139063
Bodenwöhr,92439,Landkreis Schwandorf,Bayern,49.2704938,12.3043167
Bodman-Ludwigshafen,78351,Landkreis Konstanz,Baden-Württemberg,47.8144912,9.0359649
Bodnegg,88285,Landkreis Ravensburg,Baden-Württemberg,47.7098436,9.690188
Bodolz,88131,Landkreis Lindau,Bayern,47.5716879,9.6624808
Böel,24401,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.646834,9.720949
Böel,24405,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.646834,9.720949
Böel,24891,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.646834,9.720949
Boffzen,37691,Landkreis Holzminden,Niedersachsen,51.7510044,9.3965915
Bogel,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.1911537,7.8013707
Bogen,94327,Landkreis Straubing-Bogen,Bayern,48.9082826,12.7185426
Böhen,87736,Landkreis Unterallgäu,Bayern,47.8816355,10.3006322
Böhlen,04564,Landkreis Leipzig,Sachsen,51.2027284,12.3859676
Böhl-Iggelheim,67459,Rhein-Pfalz-Kreis,Rheinland-Pfalz,49.3753066,8.3041363
Böhme,29693,Landkreis Heidekreis,Niedersachsen,52.7906116,9.4779869
Böhmenkirch,89558,Landkreis Göppingen,Baden-Württemberg,48.6843886,9.9320657
Böhmfeld,85113,Landkreis Eichstätt,Bayern,48.8616967,11.366877
Bohmstedt,25853,Kreis Nordfriesland,Schleswig-Holstein,54.5806259,9.0430643
Bohmte,49163,Landkreis Osnabrück,Niedersachsen,52.3666812,8.3135426
Böhnhusen,24220,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.2229848,10.0552188
Boiensdorf,23974,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,54.0174057,11.56283
Boitze,21368,Landkreis Lüneburg,Niedersachsen,53.152210100000005,10.739546689444335
Boitzenburger Land,17268,Landkreis Uckermark,Brandenburg,53.270556299999996,13.547824301173339
Boizenburg/Elbe,19258,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.375079,10.7232364
Bokel,25364,Kreis Pinneberg,Schleswig-Holstein,53.86666,9.7342094
Bokel,24802,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.215784,9.7940518
Bokelrehm,25596,Kreis Steinburg,Schleswig-Holstein,54.0417216,9.3901451
Bokensdorf,38556,Landkreis Gifhorn,Niedersachsen,52.500389,10.7161714
Bokholt-Hanredder,25335,Kreis Pinneberg,Schleswig-Holstein,53.7833,9.71667
Bokhorst,25560,Kreis Steinburg,Schleswig-Holstein,54.0585692,9.3929873
Bokhorst,25572,Kreis Steinburg,Schleswig-Holstein,54.0585692,9.3929873
Böklund,24860,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.5999705,9.5835687
Boksee,24220,Kreis Plön,Schleswig-Holstein,54.243228,10.1299477
Bolanden,67295,Donnersbergkreis,Rheinland-Pfalz,49.6395048,8.0110764
Boldekow,17392,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.7221578,13.5945788
Böllen,79677,Landkreis Lörrach,Baden-Württemberg,47.7977264,7.8437662
Bollenbach,55624,Landkreis Birkenfeld,Rheinland-Pfalz,49.8424769,7.3516954
Böllenborn,76887,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.0971608,7.9371918
Bollendorf,54669,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.853135,6.3582685
Bollewick,17207,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.3560542,12.5799858
Bollingstedt,24855,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.5921291,9.419058
Bollschweil,79283,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg,47.9212582,7.7886752
Bölsberg,57648,Westerwaldkreis,Rheinland-Pfalz,50.6681408,7.9139109
Bolsterlang,87538,Landkreis Oberallgäu,Bayern,47.4661646,10.234344
Boltenhagen,23946,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern,53.9864246,11.205923
Boms,88361,Landkreis Ravensburg,Baden-Württemberg,47.9697028,9.5093459
Bondelum,25850,Kreis Nordfriesland,Schleswig-Holstein,54.5616116,9.2658095
Bondorf,71149,Landkreis Böblingen,Baden-Württemberg,48.5215073,8.83361
Bönebüttel,24620,Kreis Plön,Schleswig-Holstein,54.0792518,10.0588094
Bonefeld,56579,Landkreis Neuwied,Rheinland-Pfalz,50.5246966,7.4900451
Bönen,59199,Kreis Unna,Nordrhein-Westfalen,51.598077,7.7588538
Bonerath,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz,49.6900139,6.7582558
Bongard,53539,Landkreis Vulkaneifel,Rheinland-Pfalz,50.291981,6.8388003
Bonn,53111,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53113,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53115,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53117,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53119,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53121,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53123,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53125,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53127,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53129,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53173,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53175,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53177,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53179,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53225,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53227,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonn,53229,,Nordrhein-Westfalen,50.7352621,7.1024635
Bonndorf im Schwarzwald,79848,Landkreis Waldshut,Baden-Württemberg,47.8190186,8.3415473
Bönnigheim,74357,Landkreis Ludwigsburg,Baden-Württemberg,49.0417185,9.0933985
Bönningstedt,25474,Kreis Pinneberg,Schleswig-Holstein,53.6645895,9.9057531
Bonstetten,86486,Landkreis Augsburg,Bayern,48.4393183,10.706508
Boock,17322,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.4933317,14.2472422
Boos,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz,50.3119047,7.0156093
Boos,87737,Landkreis Unterallgäu,Bayern,48.0751126,10.1954542
Boos,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz,49.7934213,7.7174011
Boostedt,24598,Kreis Segeberg,Schleswig-Holstein,54.0076948,10.0286515
Bopfingen,73441,Ostalbkreis,Baden-Württemberg,48.8577633,10.3523096
Boppard,56154,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,50.2312823,7.5885884
Borchen,33178,Kreis Paderborn,Nordrhein-Westfalen,51.6610534,8.7231483
Bördeaue,39435,Salzlandkreis,Sachsen-Anhalt,51.93502895,11.531191010853327
Börde-Hakel,39448,Salzlandkreis,Sachsen-Anhalt,51.94441115,11.376087950979969
Bördeland,39221,Salzlandkreis,Sachsen-Anhalt,51.9670959,11.6899093
Bordelum,25821,Kreis Nordfriesland,Schleswig-Holstein,54.6333,8.93333
Bordelum,25842,Kreis Nordfriesland,Schleswig-Holstein,54.6333,8.93333
Bordelum,25852,Kreis Nordfriesland,Schleswig-Holstein,54.6333,8.93333
Bordesholm,24582,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.1762117,10.0221102
Boren,24392,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.6144603,9.8193839
Börfink,54422,Landkreis Birkenfeld,Rheinland-Pfalz,49.6887858,7.08027
Borgdorf-Seedorf,24589,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.1775026,9.8785609
Borgentreich,34434,Kreis Höxter,Nordrhein-Westfalen,51.5702348,9.2362761
Börger,26904,Landkreis Emsland,Niedersachsen,52.9129067,7.5352388
Börgerende-Rethwisch,18211,Landkreis Rostock,Mecklenburg-Vorpommern,54.1405165,11.9377074
Borgholzhausen,33829,Kreis Gütersloh,Nordrhein-Westfalen,52.1007247,8.3023897
Borgstedt,24794,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.3333048,9.7100898
Borgsum,25938,Kreis Nordfriesland,Schleswig-Holstein,54.7003024,8.4591639
Borgwedel,24857,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.5009311,9.6649156
Borken,46325,Kreis Borken,Nordrhein-Westfalen,51.8444777,6.8583277
Borken (Hessen),34582,Schwalm-Eder-Kreis,Hessen,51.0579472,9.2918981
Borkheide,14822,Landkreis Potsdam-Mittelmark,Brandenburg,52.2269301,12.863707
Borkow,19406,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.6644422,11.9534792
Borkum,26757,Landkreis Leer,Niedersachsen,53.5902946,6.6682175
Borkwalde,14822,Landkreis Potsdam-Mittelmark,Brandenburg,52.2545728,12.8343424
Borler,53539,Landkreis Vulkaneifel,Rheinland-Pfalz,50.3132263,6.8271227
Börm,24863,Kreis Schleswig-Flensburg,Schleswig-Holstein,54.4,9.38333
Borna,04552,Landkreis Leipzig,Sachsen,51.1241649,12.4999055
Born a. Darß,18375,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern,54.3875596,12.5322667
Borne,39435,Salzlandkreis,Sachsen-Anhalt,51.9499206,11.5569006
Bornhagen,37318,Landkreis Eichsfeld,Thüringen,51.3441959,9.943528
Bornheim,53332,Rhein-Sieg-Kreis,Nordrhein-Westfalen,50.7627913,6.9890508
Bornheim,55237,Landkreis Alzey-Worms,Rheinland-Pfalz,49.7814558,8.0637479
Bornheim,76879,Landkreis Südliche Weinstraße,Rheinland-Pfalz,49.2224607,8.1637168
Bornholt,25557,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.0925785,9.32985
Bornholt,25725,Kreis Rendsburg-Eckernförde,Schleswig-Holstein,54.0925785,9.32985
Bornhöved,24619,Kreis Segeberg,Schleswig-Holstein,54.0699273,10.2271367
